793.50	0.215
794.00	0.212
794.50	0.210
795.00	0.210
795.50	0.207
796.00	0.204
796.50	0.204
797.00	0.199
797.50	0.200
798.00	0.198
798.50	0.195
799.00	0.194
799.50	0.193
800.00	0.193
