750.0000	-6.57349E-005	325.333
749.8000	-6.21948E-005	325.285
749.6000	-6.87012E-005	325.234
749.4000	-7.83539E-005	325.195
749.2000	-7.92084E-005	325.15
749.0000	-8.0072E-005	325.098
748.8000	-8.5495E-005	325.055
748.6000	-8.69476E-005	324.986
748.4000	-9.21448E-005	324.905
748.2000	-0.000103299	324.763
748.0000	-0.000108392	324.547
747.8000	-0.000102667	324.328
747.6000	-9.7406E-005	324.091
747.4000	-9.8764E-005	323.844
747.2000	-0.000101453	323.586
747.0000	-9.41223E-005	323.326
746.8000	-9.21539E-005	323.066
746.6000	-9.01703E-005	322.817
746.4000	-9.12628E-005	322.667
746.2000	-9.99084E-005	322.509
746.0000	-0.000108554	322.352
745.8000	-0.000114096	322.191
745.6000	-0.000111191	322.018
745.4000	-0.00011944	321.836
745.2000	-0.000117877	321.657
745.0000	-0.000120657	321.486
744.8000	-0.0001125	321.326
744.6000	-0.000103638	321.184
744.4000	-0.000105139	321.04
744.2000	-0.000103778	320.895
744.0000	-0.000102267	320.754
743.8000	-9.71222E-005	320.615
743.6000	-9.69086E-005	320.485
743.4000	-9.26697E-005	320.364
743.2000	-9.00635E-005	320.178
743.0000	-8.84522E-005	319.905
742.8000	-7.7356E-005	319.645
742.6000	-7.61902E-005	319.394
742.4000	-7.56531E-005	319.16
742.2000	-7.79419E-005	318.949
742.0000	-7.57355E-005	318.743
741.8000	-7.80365E-005	318.538
741.6000	-8.34564E-005	318.356
741.4000	-9.5578E-005	318.309
741.2000	-0.000109497	318.267
741.0000	-0.000119159	318.226
740.8000	-0.000129242	318.188
740.6000	-0.000134869	318.157
740.4000	-0.000135297	318.115
740.2000	-0.000142978	318.075
740.0000	-0.000148703	318.035
739.8000	-0.000153082	317.991
739.6000	-0.000151312	317.932
739.4000	-0.000147589	317.857
739.2000	-0.000148398	317.765
739.0000	-0.000144986	317.652
738.8000	-0.000154321	317.533
738.6000	-0.000150842	317.403
738.4000	-0.000147504	317.185
738.2000	-0.000148221	316.878
738.0000	-0.000146768	316.552
737.8000	-0.000153186	316.206
737.6000	-0.000162424	315.855
737.4000	-0.000165524	315.496
737.2000	-0.000166742	315.107
737.0000	-0.00017222	314.689
736.8000	-0.000179727	314.267
736.6000	-0.000181509	313.935
736.4000	-0.000178799	313.597
736.2000	-0.000174927	313.256
736.0000	-0.000165088	312.921
735.8000	-0.000159729	312.593
735.6000	-0.000158099	312.289
735.4000	-0.000159839	312.022
735.2000	-0.000154123	311.805
735.0000	-0.000153641	311.639
734.8000	-0.000156387	311.512
734.6000	-0.000167059	311.435
734.4000	-0.000171295	311.394
734.2000	-0.000177332	311.391
734.0000	-0.00017774	311.424
733.8000	-0.000183395	311.484
733.6000	-0.000184109	311.443
733.4000	-0.000189673	311.412
733.2000	-0.000192209	311.403
733.0000	-0.000190042	311.401
732.8000	-0.000186032	311.397
732.6000	-0.000186127	311.397
732.4000	-0.000190118	311.404
732.2000	-0.000198361	311.412
732.0000	-0.000211008	311.492
731.8000	-0.00022041	311.617
731.6000	-0.000225977	311.735
731.4000	-0.00023316	311.849
731.2000	-0.000240009	311.97
731.0000	-0.000244089	312.088
730.8000	-0.000244598	312.186
730.6000	-0.000243399	312.278
730.4000	-0.000233884	312.373
730.2000	-0.000224292	312.464
730.0000	-0.00021987	312.55
729.8000	-0.000219849	312.631
729.6000	-0.00022041	312.712
729.4000	-0.000220798	312.792
729.2000	-0.000223437	312.825
729.0000	-0.000230392	312.788
728.8000	-0.00023537	312.745
728.6000	-0.000240558	312.708
728.4000	-0.000241681	312.666
728.2000	-0.000239169	312.627
728.0000	-0.000232452	312.585
727.8000	-0.000231046	312.544
727.6000	-0.000229681	312.511
727.4000	-0.000221634	312.575
727.2000	-0.00021973	312.637
727.0000	-0.000227368	312.687
726.8000	-0.000233231	312.736
726.6000	-0.000236609	312.783
726.4000	-0.000239795	312.82
726.2000	-0.000245523	312.845
726.0000	-0.000245639	312.859
725.8000	-0.000251129	312.87
725.6000	-0.000256186	312.881
725.4000	-0.000249976	312.883
725.2000	-0.000249899	312.873
725.0000	-0.00025517	312.853
724.8000	-0.000260812	312.775
724.6000	-0.0002694	312.627
724.4000	-0.000277234	312.469
724.2000	-0.000281528	312.309
724.0000	-0.00027786	312.135
723.8000	-0.000271838	311.952
723.6000	-0.000262787	311.762
723.4000	-0.000254745	311.569
723.2000	-0.000254074	311.391
723.0000	-0.000246924	311.308
722.8000	-0.000244125	311.22
722.6000	-0.00023956	311.115
722.4000	-0.000243039	311.008
722.2000	-0.000250729	310.889
722.0000	-0.000260931	310.762
721.8000	-0.000273816	310.63
721.6000	-0.000273035	310.486
721.4000	-0.000273898	310.339
721.2000	-0.000270407	310.185
721.0000	-0.000267233	310.03
720.8000	-0.000265063	309.866
720.6000	-0.000253006	309.699
720.4000	-0.000244577	309.415
720.2000	-0.000242465	309.114
720.0000	-0.000240942	308.807
719.8000	-0.000240588	308.49
719.6000	-0.000249573	308.178
719.4000	-0.000256558	307.87
719.2000	-0.000260117	307.564
719.0000	-0.000274359	307.253
718.8000	-0.00028038	307.017
718.6000	-0.000282043	306.838
718.4000	-0.000287347	306.672
718.2000	-0.000292316	306.506
718.0000	-0.000292105	306.338
717.8000	-0.000290567	306.173
717.6000	-0.000289401	306.017
717.4000	-0.000282678	305.866
717.2000	-0.000279846	305.722
717.0000	-0.000280719	305.583
716.8000	-0.000280338	305.438
716.6000	-0.000283853	305.295
716.4000	-0.000283191	305.107
716.2000	-0.000282394	304.852
716.0000	-0.000289136	304.592
