633.50	1.081
634.00	1.081
634.50	1.080
635.00	1.081
635.50	1.081
636.00	1.081
636.50	1.082
637.00	1.083
637.50	1.083
638.00	1.084
638.50	1.085
639.00	1.086
639.50	1.087
640.00	1.090
640.50	1.093
641.00	1.095
641.50	1.097
642.00	1.100
642.50	1.102
643.00	1.105
643.50	1.109
644.00	1.113
644.50	1.116
645.00	1.118
645.50	1.122
646.00	1.129
646.50	1.132
647.00	1.136
647.50	1.140
648.00	1.145
648.50	1.148
649.00	1.153
649.50	1.156
650.00	1.158
650.50	1.162
651.00	1.164
651.50	1.167
652.00	1.168
652.50	1.172
653.00	1.173
653.50	1.175
654.00	1.176
654.50	1.179
655.00	1.180
655.50	1.182
656.00	1.183
656.50	1.186
657.00	1.188
657.50	1.192
658.00	1.197
658.50	1.201
659.00	1.204
659.50	1.209
660.00	1.217
660.50	1.222
661.00	1.230
661.50	1.239
662.00	1.246
662.50	1.255
663.00	1.265
663.50	1.277
664.00	1.286
664.50	1.296
665.00	1.308
665.50	1.319
666.00	1.331
666.50	1.342
667.00	1.356
667.50	1.365
668.00	1.379
668.50	1.392
669.00	1.403
669.50	1.415
670.00	1.427
670.50	1.437
671.00	1.448
671.50	1.459
672.00	1.468
672.50	1.480
673.00	1.489
673.50	1.499
674.00	1.508
674.50	1.516
675.00	1.524
675.50	1.532
676.00	1.538
676.50	1.547
677.00	1.552
677.50	1.560
678.00	1.566
678.50	1.571
679.00	1.574
679.50	1.578
680.00	1.580
680.50	1.578
681.00	1.579
681.50	1.575
682.00	1.568
682.50	1.559
683.00	1.549
683.50	1.538
684.00	1.523
684.50	1.507
685.00	1.490
685.50	1.469
686.00	1.448
686.50	1.427
687.00	1.406
687.50	1.382
688.00	1.361
688.50	1.341
689.00	1.319
689.50	1.299
690.00	1.277
690.50	1.258
691.00	1.238
691.50	1.221
692.00	1.204
692.50	1.187
693.00	1.172
693.50	1.157
694.00	1.144
694.50	1.130
695.00	1.117
695.50	1.106
696.00	1.096
696.50	1.085
697.00	1.076
697.50	1.067
698.00	1.057
698.50	1.049
699.00	1.043
699.50	1.035
700.00	1.029
700.50	1.022
701.00	1.017
701.50	1.009
702.00	1.004
702.50	0.998
703.00	0.993
703.50	0.988
704.00	0.983
704.50	0.979
705.00	0.974
705.50	0.970
706.00	0.965
706.50	0.963
707.00	0.959
707.50	0.955
708.00	0.951
708.50	0.948
709.00	0.945
709.50	0.941
710.00	0.937
710.50	0.936
711.00	0.933
711.50	0.929
712.00	0.926
712.50	0.923
713.00	0.921
713.50	0.918
714.00	0.917
714.50	0.913
715.00	0.911
715.50	0.908
716.00	0.906
716.50	0.904
717.00	0.901
717.50	0.900
718.00	0.897
718.50	0.895
719.00	0.892
719.50	0.892
720.00	0.888
720.50	0.885
721.00	0.884
721.50	0.882
722.00	0.880
722.50	0.880
723.00	0.877
723.50	0.875
724.00	0.874
724.50	0.873
725.00	0.870
725.50	0.868
726.00	0.868
726.50	0.865
727.00	0.863
727.50	0.861
728.00	0.861
728.50	0.860
729.00	0.856
729.50	0.855
730.00	0.854
730.50	0.853
731.00	0.852
731.50	0.849
732.00	0.849
732.50	0.847
733.00	0.845
733.50	0.846
734.00	0.845
734.50	0.842
735.00	0.839
735.50	0.840
736.00	0.838
736.50	0.837
737.00	0.837
737.50	0.835
738.00	0.833
738.50	0.833
739.00	0.833
739.50	0.830
740.00	0.829
740.50	0.829
741.00	0.827
741.50	0.826
742.00	0.824
742.50	0.824
743.00	0.823
743.50	0.820
744.00	0.820
744.50	0.819
745.00	0.818
745.50	0.816
746.00	0.817
746.50	0.815
747.00	0.813
747.50	0.813
748.00	0.813
748.50	0.810
749.00	0.809
749.50	0.809
750.00	0.808
750.50	0.807
751.00	0.807
751.50	0.805
752.00	0.804
752.50	0.802
753.00	0.802
753.50	0.800
754.00	0.799
754.50	0.800
755.00	0.798
755.50	0.796
756.00	0.796
756.50	0.795
757.00	0.794
757.50	0.792
758.00	0.792
758.50	0.792
759.00	0.792
759.50	0.791
760.00	0.789
760.50	0.790
761.00	0.787
761.50	0.786
762.00	0.786
762.50	0.785
763.00	0.783
763.50	0.783
764.00	0.783
764.50	0.782
765.00	0.780
765.50	0.779
766.00	0.779
766.50	0.779
767.00	0.777
767.50	0.775
768.00	0.775
768.50	0.774
769.00	0.773
769.50	0.772
770.00	0.773
770.50	0.770
771.00	0.769
771.50	0.768
772.00	0.769
772.50	0.768
773.00	0.766
773.50	0.766
774.00	0.765
774.50	0.765
775.00	0.763
775.50	0.763
776.00	0.763
776.50	0.761
777.00	0.762
777.50	0.760
778.00	0.758
778.50	0.758
779.00	0.758
779.50	0.757
780.00	0.755
780.50	0.756
781.00	0.754
781.50	0.753
782.00	0.753
782.50	0.752
783.00	0.752
783.50	0.751
784.00	0.750
784.50	0.749
785.00	0.747
785.50	0.747
786.00	0.747
786.50	0.747
787.00	0.745
787.50	0.744
788.00	0.744
788.50	0.743
789.00	0.743
789.50	0.742
790.00	0.741
790.50	0.739
791.00	0.741
791.50	0.738
792.00	0.739
792.50	0.737
793.00	0.737
793.50	0.737
794.00	0.736
794.50	0.734
795.00	0.734
795.50	0.732
796.00	0.732
796.50	0.731
797.00	0.730
797.50	0.730
798.00	0.727
798.50	0.727
799.00	0.729
799.50	0.727
800.00	0.726
800.50	0.726
801.00	0.726
801.50	0.723
802.00	0.724
802.50	0.723
803.00	0.722
803.50	0.722
804.00	0.720
804.50	0.720
805.00	0.719
805.50	0.719
806.00	0.718
806.50	0.719
807.00	0.717
807.50	0.716
808.00	0.716
808.50	0.715
809.00	0.714
809.50	0.715
810.00	0.714
810.50	0.713
811.00	0.712
811.50	0.712
812.00	0.712
812.50	0.709
813.00	0.708
813.50	0.710
814.00	0.709
814.50	0.708
815.00	0.707
815.50	0.707
816.00	0.704
816.50	0.705
817.00	0.707
817.50	0.704
818.00	0.703
818.50	0.702
819.00	0.703
819.50	0.701
820.00	0.701
820.50	0.700
821.00	0.700
821.50	0.699
822.00	0.698
822.50	0.697
823.00	0.696
823.50	0.697
824.00	0.695
824.50	0.695
825.00	0.695
825.50	0.694
826.00	0.693
826.50	0.693
827.00	0.693
827.50	0.692
828.00	0.690
828.50	0.691
829.00	0.692
829.50	0.690
830.00	0.689
830.50	0.688
831.00	0.689
831.50	0.688
832.00	0.688
832.50	0.687
833.00	0.687
833.50	0.686
834.00	0.686
834.50	0.685
835.00	0.685
835.50	0.682
836.00	0.683
836.50	0.684
837.00	0.684
837.50	0.682
838.00	0.681
838.50	0.682
839.00	0.680
839.50	0.680
840.00	0.679
840.50	0.681
841.00	0.679
841.50	0.680
842.00	0.678
842.50	0.678
843.00	0.677
843.50	0.678
844.00	0.676
844.50	0.677
845.00	0.675
845.50	0.676
846.00	0.674
846.50	0.675
847.00	0.674
847.50	0.675
848.00	0.672
848.50	0.673
849.00	0.672
849.50	0.674
850.00	0.671
